MONTH,REGION_NAME,ITEM_CODE,SOLD_QTY
Apr-19,Cox’s Bazar R,DNM,539.00
Apr-19,Cox’s Bazar R,DTF,247.00
Apr-19,Cox’s Bazar R,FMS,619.00
Apr-19,Cox’s Bazar R,FOS,81.00
Apr-19,Cox’s Bazar R,FPP,175.00
Apr-19,Cox’s Bazar R,GBF,416.00
Apr-19,Cox’s Bazar R,HCF,196.00
Apr-19,Cox’s Bazar R,KCF,117.00
Apr-19,Cox’s Bazar R,MBS,52.00
Apr-19,Cox’s Bazar R,MCF,300.00
Apr-19,Cox’s Bazar R,MOQ,13.00
Apr-19,Cox’s Bazar R,MOS,23.00
Apr-19,Cox’s Bazar R,MSS,754.00
Apr-19,Cox’s Bazar R,OBS,119.00
Apr-19,Cox’s Bazar R,SDF,629.00
Apr-19,Cox’s Bazar R,SDP,8424.00
Apr-19,Cox’s Bazar R,SOM,156.00
Apr-19,Cox’s Bazar R,SOS,403.00
Apr-19,Cox’s Bazar R,SPM,1219.00
Apr-19,Cox’s Bazar R,STF,59.00
Apr-19,Cox’s Bazar R,TBS,286.00
Apr-19,Dhaka-1 R,ACF,65.00
Apr-19,Dhaka-1 R,ACS,351.00
Apr-19,Dhaka-1 R,BDM,1.00
Apr-19,Dhaka-1 R,DCM,25.00
Apr-19,Dhaka-1 R,DNC,33.00
Apr-19,Dhaka-1 R,DNL,325.00
Apr-19,Dhaka-1 R,DNM,280.00
Apr-19,Dhaka-1 R,DTF,156.00
Apr-19,Dhaka-1 R,FMS,674.00
Apr-19,Dhaka-1 R,FOS,216.00
Apr-19,Dhaka-1 R,FPP,413.00
Apr-19,Dhaka-1 R,GBF,507.00
Apr-19,Dhaka-1 R,HCF,3038.00
Apr-19,Dhaka-1 R,KCF,39.00
Apr-19,Dhaka-1 R,MBF,6.00
Apr-19,Dhaka-1 R,MBS,338.00
Apr-19,Dhaka-1 R,MCF,225.00
Apr-19,Dhaka-1 R,MOS,12.00
Apr-19,Dhaka-1 R,MSS,1157.00
Apr-19,Dhaka-1 R,OBS,255.00
Apr-19,Dhaka-1 R,SDF,102.00
Apr-19,Dhaka-1 R,SDP,10062.00
Apr-19,Dhaka-1 R,SOM,130.00
Apr-19,Dhaka-1 R,SOS,91.00
Apr-19,Dhaka-1 R,SPM,1113.00
Apr-19,Dhaka-1 R,SPS,78.00
Apr-19,Dhaka-1 R,STF,45.00
Apr-19,Dhaka-1 R,TBS,117.00
Apr-19,Dhaka-1 R,VSF,15.00
Apr-19,Dhaka-2 R,ACF,26.00
Apr-19,Dhaka-2 R,ACS,247.00
Apr-19,Dhaka-2 R,DCM,50.00
Apr-19,Dhaka-2 R,DNC,17.00
Apr-19,Dhaka-2 R,DNL,143.00
Apr-19,Dhaka-2 R,DNM,350.00
Apr-19,Dhaka-2 R,DTF,169.00
Apr-19,Dhaka-2 R,FMS,725.00
Apr-19,Dhaka-2 R,FOS,182.00
Apr-19,Dhaka-2 R,FPP,375.00
Apr-19,Dhaka-2 R,GBF,663.00
Apr-19,Dhaka-2 R,HCF,3507.00
Apr-19,Dhaka-2 R,KCF,52.00
Apr-19,Dhaka-2 R,MBS,364.00
Apr-19,Dhaka-2 R,MCF,200.00
Apr-19,Dhaka-2 R,MOQ,1.00
Apr-19,Dhaka-2 R,MOS,22.00
Apr-19,Dhaka-2 R,MSS,1248.00
Apr-19,Dhaka-2 R,OBS,221.00
Apr-19,Dhaka-2 R,SDP,6110.00
Apr-19,Dhaka-2 R,SOM,94.00
Apr-19,Dhaka-2 R,SOS,52.00
Apr-19,Dhaka-2 R,SPM,1007.00
Apr-19,Dhaka-2 R,SPS,104.00
Apr-19,Dhaka-2 R,STF,56.00
Apr-19,Dhaka-2 R,TBS,65.00
Apr-19,Dhaka-2 R,VSF,7.00
Apr-19,Dhaka-3 R,ACF,39.00
Apr-19,Dhaka-3 R,ACS,663.00
Apr-19,Dhaka-3 R,DCM,150.00
Apr-19,Dhaka-3 R,DNC,16.00
Apr-19,Dhaka-3 R,DNL,364.00
Apr-19,Dhaka-3 R,DNM,357.00
Apr-19,Dhaka-3 R,DTF,143.00
Apr-19,Dhaka-3 R,FMS,499.00
Apr-19,Dhaka-3 R,FOS,185.00
Apr-19,Dhaka-3 R,FPP,350.00
Apr-19,Dhaka-3 R,GBF,572.00
Apr-19,Dhaka-3 R,HCF,3759.00
Apr-19,Dhaka-3 R,KCF,78.00
Apr-19,Dhaka-3 R,KCS,33.00
Apr-19,Dhaka-3 R,MBF,30.00
Apr-19,Dhaka-3 R,MBS,377.00
Apr-19,Dhaka-3 R,MCF,175.00
Apr-19,Dhaka-3 R,MOQ,18.00
Apr-19,Dhaka-3 R,MOS,28.00
Apr-19,Dhaka-3 R,MSS,1443.00
Apr-19,Dhaka-3 R,OBS,306.00
Apr-19,Dhaka-3 R,SDF,34.00
Apr-19,Dhaka-3 R,SDP,6812.00
Apr-19,Dhaka-3 R,SOM,64.00
Apr-19,Dhaka-3 R,SOS,156.00
Apr-19,Dhaka-3 R,SPM,1590.00
Apr-19,Dhaka-3 R,SPS,546.00
Apr-19,Dhaka-3 R,STF,102.00
Apr-19,Dhaka-3 R,TBS,234.00
Apr-19,Dhaka-3 R,VSF,14.00
Apr-19,Faridpur R,ACF,26.00
Apr-19,Faridpur R,ACS,156.00
Apr-19,Faridpur R,DNL,195.00
Apr-19,Faridpur R,DNM,259.00
Apr-19,Faridpur R,DTF,156.00
Apr-19,Faridpur R,FMS,76.00
Apr-19,Faridpur R,FOS,58.00
Apr-19,Faridpur R,FPP,200.00
Apr-19,Faridpur R,GBF,338.00
Apr-19,Faridpur R,HCF,2877.00
Apr-19,Faridpur R,KCF,208.00
Apr-19,Faridpur R,MBS,624.00
Apr-19,Faridpur R,MCF,200.00
Apr-19,Faridpur R,MSS,507.00
Apr-19,Faridpur R,OBS,255.00
Apr-19,Faridpur R,SDF,187.00
Apr-19,Faridpur R,SDP,5876.00
Apr-19,Faridpur R,SOM,62.00
Apr-19,Faridpur R,SPM,954.00
Apr-19,Faridpur R,SPS,104.00
Apr-19,Faridpur R,STF,103.00
Apr-19,Faridpur R,TBS,52.00
Apr-19,Faridpur R,VSF,61.00
Apr-19,Gazipur R,ACF,65.00
Apr-19,Gazipur R,ACS,117.00
Apr-19,Gazipur R,DCM,250.00
Apr-19,Gazipur R,DNC,15.00
Apr-19,Gazipur R,DNL,455.00
Apr-19,Gazipur R,DNM,280.00
Apr-19,Gazipur R,DTF,39.00
Apr-19,Gazipur R,FMS,204.00
Apr-19,Gazipur R,FOS,97.00
Apr-19,Gazipur R,FPP,125.00
Apr-19,Gazipur R,GBF,390.00
Apr-19,Gazipur R,HCF,1687.00
Apr-19,Gazipur R,KCF,52.00
Apr-19,Gazipur R,KCS,12.00
Apr-19,Gazipur R,MBS,182.00
Apr-19,Gazipur R,MCF,200.00
Apr-19,Gazipur R,MOQ,1.00
Apr-19,Gazipur R,MSS,611.00
Apr-19,Gazipur R,OBS,221.00
Apr-19,Gazipur R,SDF,17.00
Apr-19,Gazipur R,SDP,4771.00
Apr-19,Gazipur R,SOM,15.00
Apr-19,Gazipur R,SOS,78.00
Apr-19,Gazipur R,SPM,848.00
Apr-19,Gazipur R,SPS,286.00
Apr-19,Gazipur R,STF,58.00
Apr-19,Gazipur R,TBS,182.00
Apr-19,Gazipur R,VSF,19.00
Apr-19,Jamalpur R,ACF,13.00
Apr-19,Jamalpur R,DNC,27.00
Apr-19,Jamalpur R,DNL,39.00
Apr-19,Jamalpur R,DNM,28.00
Apr-19,Jamalpur R,DTF,26.00
Apr-19,Jamalpur R,FMS,39.00
Apr-19,Jamalpur R,FOS,24.00
Apr-19,Jamalpur R,FPP,38.00
Apr-19,Jamalpur R,GBF,130.00
Apr-19,Jamalpur R,HCF,301.00
Apr-19,Jamalpur R,MBS,195.00
Apr-19,Jamalpur R,MCF,75.00
Apr-19,Jamalpur R,MSS,442.00
Apr-19,Jamalpur R,OBS,136.00
Apr-19,Jamalpur R,SDF,51.00
Apr-19,Jamalpur R,SDP,4420.00
Apr-19,Jamalpur R,SOM,33.00
Apr-19,Jamalpur R,SOS,65.00
Apr-19,Jamalpur R,SPM,371.00
Apr-19,Jamalpur R,SPS,104.00
Apr-19,Jamalpur R,STF,1.00
Apr-19,Jamalpur R,TBS,26.00
Apr-19,Jamalpur R,VSF,2.00
Apr-19,Jessore R,DCM,750.00
Apr-19,Jessore R,DNC,52.00
Apr-19,Jessore R,DNL,52.00
Apr-19,Jessore R,DNM,287.00
Apr-19,Jessore R,DTF,52.00
Apr-19,Jessore R,FMS,76.00
Apr-19,Jessore R,FOS,38.00
Apr-19,Jessore R,FPP,100.00
Apr-19,Jessore R,GBF,312.00
Apr-19,Jessore R,HCF,1932.00
Apr-19,Jessore R,KCF,52.00
Apr-19,Jessore R,MBS,936.00
Apr-19,Jessore R,MCF,300.00
Apr-19,Jessore R,MSS,936.00
Apr-19,Jessore R,OBS,340.00
Apr-19,Jessore R,SDF,51.00
Apr-19,Jessore R,SDP,3445.00
Apr-19,Jessore R,SOM,153.00
Apr-19,Jessore R,SPM,1908.00
Apr-19,Jessore R,TBS,260.00
Apr-19,Jessore R,VSF,17.00
Apr-19,Khulna R,ACF,208.00
Apr-19,Khulna R,ACS,65.00
Apr-19,Khulna R,DCM,575.00
Apr-19,Khulna R,DNC,205.00
Apr-19,Khulna R,DNL,741.00
Apr-19,Khulna R,DNM,455.00
Apr-19,Khulna R,DTF,208.00
Apr-19,Khulna R,FMS,127.00
Apr-19,Khulna R,FOS,80.00
Apr-19,Khulna R,FPP,200.00
Apr-19,Khulna R,GBF,624.00
Apr-19,Khulna R,HCF,1715.00
Apr-19,Khulna R,KCF,117.00
Apr-19,Khulna R,MBF,36.00
Apr-19,Khulna R,MBS,416.00
Apr-19,Khulna R,MCF,400.00
Apr-19,Khulna R,MOS,12.00
Apr-19,Khulna R,MSS,1326.00
Apr-19,Khulna R,OBS,306.00
Apr-19,Khulna R,SDF,68.00
Apr-19,Khulna R,SDP,6773.00
Apr-19,Khulna R,SOM,138.00
Apr-19,Khulna R,SOS,741.00
Apr-19,Khulna R,SPM,2438.00
Apr-19,Khulna R,SPS,676.00
Apr-19,Khulna R,STF,103.00
Apr-19,Khulna R,TBS,104.00
Apr-19,Khulna R,VSF,26.00
Apr-19,Madaripur R,DNC,21.00
Apr-19,Madaripur R,DNL,988.00
Apr-19,Madaripur R,DNM,672.00
Apr-19,Madaripur R,DTF,65.00
Apr-19,Madaripur R,FMS,76.00
Apr-19,Madaripur R,FOS,102.00
Apr-19,Madaripur R,FPP,338.00
Apr-19,Madaripur R,GBF,221.00
Apr-19,Madaripur R,HCF,5250.00
Apr-19,Madaripur R,KCF,78.00
Apr-19,Madaripur R,MBS,104.00
Apr-19,Madaripur R,MCF,75.00
Apr-19,Madaripur R,MSS,156.00
Apr-19,Madaripur R,OBS,204.00
Apr-19,Madaripur R,SDP,9022.00
Apr-19,Madaripur R,SOM,25.00
Apr-19,Madaripur R,SPM,2438.00
Apr-19,Madaripur R,SPS,208.00
Apr-19,Madaripur R,STF,12.00
Apr-19,Madaripur R,VSF,28.00
Apr-19,Moulvibazar R,ACF,156.00
Apr-19,Moulvibazar R,DCM,500.00
Apr-19,Moulvibazar R,DNC,300.00
Apr-19,Moulvibazar R,DNM,119.00
Apr-19,Moulvibazar R,FMS,1318.00
Apr-19,Moulvibazar R,FOS,117.00
Apr-19,Moulvibazar R,MBS,130.00
Apr-19,Moulvibazar R,SDP,11141.00
Apr-19,Moulvibazar R,SOM,427.00
Apr-19,Moulvibazar R,SPS,650.00
Apr-19,Moulvibazar R,STF,2.00
Apr-19,Mymensingh R,ACF,52.00
Apr-19,Mymensingh R,ACS,39.00
Apr-19,Mymensingh R,BDM,1.00
Apr-19,Mymensingh R,DCM,50.00
Apr-19,Mymensingh R,DNC,5.00
Apr-19,Mymensingh R,DNL,221.00
Apr-19,Mymensingh R,DNM,434.00
Apr-19,Mymensingh R,DTF,208.00
Apr-19,Mymensingh R,FMS,246.00
Apr-19,Mymensingh R,FOS,27.00
Apr-19,Mymensingh R,FPP,250.00
Apr-19,Mymensingh R,GBF,403.00
Apr-19,Mymensingh R,HCF,1176.00
Apr-19,Mymensingh R,KCF,26.00
Apr-19,Mymensingh R,MBF,12.00
Apr-19,Mymensingh R,MBS,273.00
Apr-19,Mymensingh R,MSS,767.00
Apr-19,Mymensingh R,OBS,476.00
Apr-19,Mymensingh R,SDF,119.00
Apr-19,Mymensingh R,SDP,19552.00
Apr-19,Mymensingh R,SOM,293.00
Apr-19,Mymensingh R,SOS,234.00
Apr-19,Mymensingh R,SPM,3498.00
Apr-19,Mymensingh R,SPS,494.00
Apr-19,Mymensingh R,STF,48.00
Apr-19,Mymensingh R,TBS,234.00
Apr-19,Mymensingh R,VSF,7.00
Apr-19,Narayangonj R,ACF,91.00
Apr-19,Narayangonj R,ACS,299.00
Apr-19,Narayangonj R,DCM,50.00
Apr-19,Narayangonj R,DNC,43.00
Apr-19,Narayangonj R,DNL,3068.00
Apr-19,Narayangonj R,DNM,469.00
Apr-19,Narayangonj R,DTF,78.00
Apr-19,Narayangonj R,FMS,685.00
Apr-19,Narayangonj R,FOS,121.00
Apr-19,Narayangonj R,FPP,438.00
Apr-19,Narayangonj R,GBF,273.00
Apr-19,Narayangonj R,HCF,1253.00
Apr-19,Narayangonj R,KCF,104.00
Apr-19,Narayangonj R,MBF,12.00
Apr-19,Narayangonj R,MBS,416.00
Apr-19,Narayangonj R,MCF,50.00
Apr-19,Narayangonj R,MOQ,3.00
Apr-19,Narayangonj R,MOS,18.00
Apr-19,Narayangonj R,MSS,845.00
Apr-19,Narayangonj R,OBS,272.00
Apr-19,Narayangonj R,SDF,34.00
Apr-19,Narayangonj R,SDP,10816.00
Apr-19,Narayangonj R,SOM,107.00
Apr-19,Narayangonj R,SOS,78.00
Apr-19,Narayangonj R,SPM,1855.00
Apr-19,Narayangonj R,SPS,559.00
Apr-19,Narayangonj R,STF,34.00
Apr-19,Narayangonj R,TBS,156.00
Apr-19,Narayangonj R,VSF,20.00
Apr-19,Narsingdi R,ACF,39.00
Apr-19,Narsingdi R,ACS,117.00
Apr-19,Narsingdi R,DNC,25.00
Apr-19,Narsingdi R,DNL,1612.00
Apr-19,Narsingdi R,DNM,574.00
Apr-19,Narsingdi R,DTF,52.00
Apr-19,Narsingdi R,FMS,520.00
Apr-19,Narsingdi R,FOS,210.00
Apr-19,Narsingdi R,FPP,125.00
Apr-19,Narsingdi R,GBF,351.00
Apr-19,Narsingdi R,HCF,1127.00
Apr-19,Narsingdi R,KCF,52.00
Apr-19,Narsingdi R,MBS,143.00
Apr-19,Narsingdi R,MCF,200.00
Apr-19,Narsingdi R,MOS,2.00
Apr-19,Narsingdi R,MSS,325.00
Apr-19,Narsingdi R,OBS,289.00
Apr-19,Narsingdi R,SDF,102.00
Apr-19,Narsingdi R,SDP,11388.00
Apr-19,Narsingdi R,SOM,112.00
Apr-19,Narsingdi R,SOS,286.00
Apr-19,Narsingdi R,SPM,1272.00
Apr-19,Narsingdi R,SPS,351.00
Apr-19,Narsingdi R,STF,58.00
Apr-19,Narsingdi R,TBS,156.00
Apr-19,Narsingdi R,VSF,28.00
Apr-19,Noakhali R,ACF,247.00
Apr-19,Noakhali R,ACS,39.00
Apr-19,Noakhali R,DCM,50.00
Apr-19,Noakhali R,DNC,12.00
Apr-19,Noakhali R,DNL,273.00
Apr-19,Noakhali R,DNM,728.00
Apr-19,Noakhali R,DTF,208.00
Apr-19,Noakhali R,FMS,915.00
Apr-19,Noakhali R,FOS,16.00
Apr-19,Noakhali R,FPP,213.00
Apr-19,Noakhali R,GBF,1820.00
Apr-19,Noakhali R,HCF,1211.00
Apr-19,Noakhali R,KCF,247.00
Apr-19,Noakhali R,MBF,544.00
Apr-19,Noakhali R,MBS,13.00
Apr-19,Noakhali R,MCF,325.00
Apr-19,Noakhali R,MOQ,14.00
Apr-19,Noakhali R,MOS,19.00
Apr-19,Noakhali R,MSS,988.00
Apr-19,Noakhali R,OBS,119.00
Apr-19,Noakhali R,SDF,272.00
Apr-19,Noakhali R,SDP,5200.00
Apr-19,Noakhali R,SOM,160.00
Apr-19,Noakhali R,SOS,13.00
Apr-19,Noakhali R,SPM,1484.00
Apr-19,Noakhali R,SPS,52.00
Apr-19,Noakhali R,STF,55.00
Apr-19,Noakhali R,TBS,117.00
Apr-19,Noakhali R,VSF,68.00
Apr-19,Patuakhali R,ACS,52.00
Apr-19,Patuakhali R,DCM,200.00
Apr-19,Patuakhali R,DNC,24.00
Apr-19,Patuakhali R,DNL,260.00
Apr-19,Patuakhali R,DNM,350.00
Apr-19,Patuakhali R,DTF,156.00
Apr-19,Patuakhali R,FMS,56.00
Apr-19,Patuakhali R,FPP,75.00
Apr-19,Patuakhali R,GBF,520.00
Apr-19,Patuakhali R,HCF,504.00
Apr-19,Patuakhali R,KCF,156.00
Apr-19,Patuakhali R,MCF,250.00
Apr-19,Patuakhali R,MSS,221.00
Apr-19,Patuakhali R,OBS,102.00
Apr-19,Patuakhali R,SDF,153.00
Apr-19,Patuakhali R,SDP,3354.00
Apr-19,Patuakhali R,SOM,20.00
Apr-19,Patuakhali R,SOS,260.00
Apr-19,Patuakhali R,SPM,795.00
Apr-19,Patuakhali R,SPS,260.00
Apr-19,Patuakhali R,TBS,156.00
Apr-19,Patuakhali R,VSF,23.00
Apr-19,Rajshahi R,ACF,52.00
Apr-19,Rajshahi R,ACS,52.00
Apr-19,Rajshahi R,DNC,231.00
Apr-19,Rajshahi R,DNL,689.00
Apr-19,Rajshahi R,DNM,462.00
Apr-19,Rajshahi R,DTF,91.00
Apr-19,Rajshahi R,FMS,250.00
Apr-19,Rajshahi R,FOS,136.00
Apr-19,Rajshahi R,FPP,125.00
Apr-19,Rajshahi R,GBF,325.00
Apr-19,Rajshahi R,HCF,1519.00
Apr-19,Rajshahi R,KCF,247.00
Apr-19,Rajshahi R,MBF,48.00
Apr-19,Rajshahi R,MBS,429.00
Apr-19,Rajshahi R,MCF,300.00
Apr-19,Rajshahi R,MSS,1482.00
Apr-19,Rajshahi R,OBS,340.00
Apr-19,Rajshahi R,SDF,85.00
Apr-19,Rajshahi R,SDP,6695.00
Apr-19,Rajshahi R,SOM,150.00
Apr-19,Rajshahi R,SOS,312.00
Apr-19,Rajshahi R,SPM,265.00
Apr-19,Rajshahi R,SPS,104.00
Apr-19,Rajshahi R,STF,48.00
Apr-19,Rajshahi R,TBS,195.00
Apr-19,Rajshahi R,VSF,13.00
Apr-19,Rangpur R,DCM,550.00
Apr-19,Rangpur R,DNC,34.00
Apr-19,Rangpur R,DNM,224.00
Apr-19,Rangpur R,DTF,520.00
Apr-19,Rangpur R,FMS,1002.00
Apr-19,Rangpur R,FOS,25.00
Apr-19,Rangpur R,FPP,475.00
Apr-19,Rangpur R,GBF,832.00
Apr-19,Rangpur R,HCF,5236.00
Apr-19,Rangpur R,KCF,104.00
Apr-19,Rangpur R,MSS,2470.00
Apr-19,Rangpur R,OBS,1020.00
Apr-19,Rangpur R,SDF,306.00
Apr-19,Rangpur R,SDP,54522.00
Apr-19,Rangpur R,SOM,692.00
Apr-19,Rangpur R,SPM,3233.00
Apr-19,Rangpur R,SPS,520.00
Apr-19,Rangpur R,STF,117.00
Apr-19,Rangpur R,VSF,52.00
Apr-19,SAVAR R,ACF,91.00
Apr-19,SAVAR R,ACS,767.00
Apr-19,SAVAR R,DCM,50.00
Apr-19,SAVAR R,DNC,60.00
Apr-19,SAVAR R,DNL,286.00
Apr-19,SAVAR R,DNM,679.00
Apr-19,SAVAR R,DTF,143.00
Apr-19,SAVAR R,FMS,553.00
Apr-19,SAVAR R,FOS,227.00
Apr-19,SAVAR R,FPP,413.00
Apr-19,SAVAR R,GBF,273.00
Apr-19,SAVAR R,HCF,3395.00
Apr-19,SAVAR R,KCF,104.00
Apr-19,SAVAR R,MBF,5.00
Apr-19,SAVAR R,MBS,507.00
Apr-19,SAVAR R,MCF,250.00
Apr-19,SAVAR R,MOQ,44.00
Apr-19,SAVAR R,MOS,25.00
Apr-19,SAVAR R,MSS,910.00
Apr-19,SAVAR R,OBS,459.00
Apr-19,SAVAR R,SDF,17.00
Apr-19,SAVAR R,SDP,7384.00
Apr-19,SAVAR R,SOM,101.00
Apr-19,SAVAR R,SOS,39.00
Apr-19,SAVAR R,SPM,2332.00
Apr-19,SAVAR R,SPS,429.00
Apr-19,SAVAR R,STF,106.00
Apr-19,SAVAR R,TBS,169.00
Apr-19,SAVAR R,VSF,30.00
Apr-19,Superstore-Region,ACF,26.00
Apr-19,Superstore-Region,ACP,6.00
Apr-19,Superstore-Region,ACS,105.00
Apr-19,Superstore-Region,BCP,1988.00
Apr-19,Superstore-Region,DCF,158.00
Apr-19,Superstore-Region,DCM,2.00
Apr-19,Superstore-Region,DNI,1.00
Apr-19,Superstore-Region,DNL,57.00
Apr-19,Superstore-Region,DNM,5.00
Apr-19,Superstore-Region,DPO,1.00
Apr-19,Superstore-Region,DTF,1075.00
Apr-19,Superstore-Region,FBS,1.00
Apr-19,Superstore-Region,FMS,2.00
Apr-19,Superstore-Region,FOS,1.00
Apr-19,Superstore-Region,FPP,1.00
Apr-19,Superstore-Region,GBF,230.00
Apr-19,Superstore-Region,HCF,3150.00
Apr-19,Superstore-Region,KCF,33.00
Apr-19,Superstore-Region,KCS,42.00
Apr-19,Superstore-Region,MBF,42.00
Apr-19,Superstore-Region,MBM,1.00
Apr-19,Superstore-Region,MCF,2290.00
Apr-19,Superstore-Region,MJM,1.00
Apr-19,Superstore-Region,MJS,1.00
Apr-19,Superstore-Region,OBM,1.00
Apr-19,Superstore-Region,OBS,30.00
Apr-19,Superstore-Region,OCF,103.00
Apr-19,Superstore-Region,OJM,1.00
Apr-19,Superstore-Region,OJS,1.00
Apr-19,Superstore-Region,OPS,1.00
Apr-19,Superstore-Region,PCF,10.00
Apr-19,Superstore-Region,SBP,6.00
Apr-19,Superstore-Region,SDF,21.00
Apr-19,Superstore-Region,SDP,309.00
Apr-19,Superstore-Region,SOS,25.00
Apr-19,Superstore-Region,SPM,13.00
Apr-19,Superstore-Region,SPS,10.00
Apr-19,Superstore-Region,STF,1939.00
Apr-19,Superstore-Region,TBS,1.00
Apr-19,Superstore-Region,VSF,7.00
Apr-19,Sylhet R,DCM,125.00
Apr-19,Sylhet R,DNC,48.00
Apr-19,Sylhet R,DTF,390.00
Apr-19,Sylhet R,FMS,839.00
Apr-19,Sylhet R,FOS,32.00
Apr-19,Sylhet R,GBF,390.00
Apr-19,Sylhet R,MSS,260.00
Apr-19,Sylhet R,SDF,680.00
Apr-19,Sylhet R,SDP,4030.00
Apr-19,Sylhet R,SOM,1857.00
Apr-19,Sylhet R,SPS,520.00
Apr-19,Sylhet R,STF,5.00
Apr-19,Sylhet R,TBS,130.00
Apr-20,B Baria R,ACF,221.00
Apr-20,B Baria R,DNC,251.00
Apr-20,B Baria R,DNL,3822.00
Apr-20,B Baria R,FMS,306.00
Apr-20,B Baria R,FOS,27.00
Apr-20,B Baria R,FPP,225.00
Apr-20,B Baria R,GBF,539.00
Apr-20,B Baria R,MBS,2.00
Apr-20,B Baria R,MSS,1757.00
Apr-20,B Baria R,SBF,510.00
Apr-20,B Baria R,SBS,10554.00
Apr-20,B Baria R,SOM,431.00
Apr-20,B Baria R,STF,2.00
Apr-20,B Baria R,VSF,130.00
Apr-20,Barisal R,ACF,1053.00
Apr-20,Barisal R,ACS,130.00
Apr-20,Barisal R,DCM,450.00
Apr-20,Barisal R,DNC,313.00
Apr-20,Barisal R,DNL,1939.00
Apr-20,Barisal R,DNM,119.00
Apr-20,Barisal R,DTF,1022.00
Apr-20,Barisal R,FMS,441.00
Apr-20,Barisal R,FOS,36.00
Apr-20,Barisal R,FPP,367.00
Apr-20,Barisal R,GBF,1869.00
Apr-20,Barisal R,HCF,1960.00
Apr-20,Barisal R,KCF,242.00
Apr-20,Barisal R,LSF,760.00
Apr-20,Barisal R,MBS,311.00
Apr-20,Barisal R,MSS,6460.00
Apr-20,Barisal R,OBS,307.00
Apr-20,Barisal R,SBF,595.00
Apr-20,Barisal R,SBS,14153.00
Apr-20,Barisal R,SPM,244.00
Apr-20,Barisal R,SPS,160.00
Apr-20,Barisal R,STF,135.00
Apr-20,Barisal R,TBS,50.00
Apr-20,Barisal R,TCS,80.00
Apr-20,Barisal R,VSF,65.00
Apr-20,Bogra R,ACF,127.00
Apr-20,Bogra R,ACS,358.00
Apr-20,Bogra R,DNC,506.00
Apr-20,Bogra R,DNM,112.00
Apr-20,Bogra R,DPO,53.00
Apr-20,Bogra R,DTF,87.00
Apr-20,Bogra R,FMS,261.00
Apr-20,Bogra R,FOS,189.00
Apr-20,Bogra R,FPP,50.00
Apr-20,Bogra R,GBF,244.00
Apr-20,Bogra R,HCF,1091.00
Apr-20,Bogra R,KCF,84.00
Apr-20,Bogra R,KCS,36.00
Apr-20,Bogra R,LSF,432.00
Apr-20,Bogra R,MBS,820.00
Apr-20,Bogra R,MCF,152.00
Apr-20,Bogra R,MSS,3786.00
Apr-20,Bogra R,OBS,532.00
Apr-20,Bogra R,SBF,606.00
Apr-20,Bogra R,SBS,7976.00
Apr-20,Bogra R,SOM,277.00
Apr-20,Bogra R,SOS,1046.00
Apr-20,Bogra R,SPM,388.00
Apr-20,Bogra R,SPS,388.00
Apr-20,Bogra R,STF,148.00
Apr-20,Bogra R,TBS,488.00
Apr-20,Bogra R,VSF,160.00
Apr-20,Chattogram North R,ACF,130.00
Apr-20,Chattogram North R,DNC,526.00
Apr-20,Chattogram North R,DNL,2142.00
Apr-20,Chattogram North R,DNM,273.00
Apr-20,Chattogram North R,DPO,240.00
Apr-20,Chattogram North R,DTF,267.00
Apr-20,Chattogram North R,FMS,81.00
Apr-20,Chattogram North R,FPP,171.00
Apr-20,Chattogram North R,GBF,1505.00
Apr-20,Chattogram North R,HCF,506.00
Apr-20,Chattogram North R,LSF,314.00
Apr-20,Chattogram North R,MBF,1.00
Apr-20,Chattogram North R,MSS,2066.00
Apr-20,Chattogram North R,SBF,663.00
Apr-20,Chattogram North R,SBS,715.00
Apr-20,Chattogram North R,SOM,73.00
Apr-20,Chattogram North R,STF,41.00
Apr-20,Chattogram North R,VSF,161.00
Apr-20,Chattogram South R,ACF,260.00
Apr-20,Chattogram South R,DNC,276.00
Apr-20,Chattogram South R,DNL,602.00
Apr-20,Chattogram South R,DNM,280.00
Apr-20,Chattogram South R,DPO,443.00
Apr-20,Chattogram South R,DTF,915.00
Apr-20,Chattogram South R,FMS,513.00
Apr-20,Chattogram South R,FOS,45.00
Apr-20,Chattogram South R,FPP,186.00
Apr-20,Chattogram South R,GBF,756.00
Apr-20,Chattogram South R,HCF,274.00
Apr-20,Chattogram South R,LSF,194.00
Apr-20,Chattogram South R,MBF,23.00
Apr-20,Chattogram South R,MBS,1.00
Apr-20,Chattogram South R,MSS,700.00
Apr-20,Chattogram South R,SBS,1626.00
Apr-20,Chattogram South R,SOM,53.00
Apr-20,Chattogram South R,STF,69.00
Apr-20,Chattogram South R,VSF,43.00
Apr-20,Comilla R,ACF,325.00
Apr-20,Comilla R,ACS,325.00
Apr-20,Comilla R,DNC,20.00
Apr-20,Comilla R,DNL,4907.00
Apr-20,Comilla R,DNM,350.00
Apr-20,Comilla R,FMS,1161.00
Apr-20,Comilla R,FOS,117.00
Apr-20,Comilla R,GBF,854.00
Apr-20,Comilla R,HCF,1051.00
Apr-20,Comilla R,LSF,324.00
Apr-20,Comilla R,MBS,122.00
Apr-20,Comilla R,MSS,3528.00
Apr-20,Comilla R,OBS,200.00
Apr-20,Comilla R,SBS,9327.00
Apr-20,Comilla R,SOM,173.00
